Time,Ar_press,Ar_mass_flow,He_mass_flow,He_press,He_vol_flow,Ar_vol_flow,Ar_STP_press,He_STP_press
2021-08-26T17:28:39.949,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:29:10.150,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:29:40.336,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:30:10.550,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:30:40.740,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:31:10.951,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:31:41.180,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:32:11.386,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:32:41.591,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:33:11.799,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:33:42.011,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:34:12.209,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:34:42.402,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:35:12.630,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:35:42.868,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:36:13.071,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:36:43.289,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:37:13.528,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:37:43.747,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:38:13.937,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:38:44.170,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:39:14.368,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:39:44.591,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:40:14.836,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:40:45.064,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:41:15.274,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:41:45.484,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:42:15.702,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:42:45.950,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:43:16.156,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:43:46.377,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:44:16.590,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:44:46.782,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:45:17.025,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:45:47.272,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:46:17.473,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:46:47.690,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:47:17.919,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:47:48.161,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:48:18.400,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:48:48.634,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:49:18.836,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:49:49.058,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:50:19.279,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:50:49.498,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:51:19.711,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:51:49.947,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:52:20.212,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:52:50.414,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:53:20.638,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:53:50.827,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:54:21.014,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:54:51.264,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:55:21.467,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:55:51.656,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:56:21.872,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:56:52.087,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:57:22.278,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:57:52.484,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:58:22.701,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:58:52.903,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:59:23.128,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T17:59:53.369,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:00:23.619,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:00:53.823,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:01:24.021,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:01:54.251,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:02:24.463,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:02:54.703,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:03:24.955,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:03:55.171,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:04:25.390,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:04:55.605,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:05:25.861,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:05:56.090,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:06:26.315,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:06:56.528,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:07:26.734,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:07:56.953,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:08:27.169,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:08:57.403,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:09:27.606,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:09:57.805,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:10:28.011,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:10:58.210,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:11:28.450,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:11:58.652,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:12:28.871,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:12:59.075,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:13:29.259,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:13:59.466,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:14:29.654,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:14:59.871,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:15:30.063,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:16:00.307,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:16:30.539,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:17:00.761,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:17:30.996,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:18:01.180,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:18:31.434,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:19:01.673,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:19:31.889,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:20:02.117,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:20:32.329,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:21:02.544,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:21:32.763,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:22:02.983,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:22:33.215,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:23:03.435,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:23:33.621,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:24:03.836,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:24:34.051,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:25:04.262,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:25:34.479,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:26:04.700,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:26:34.894,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:27:05.095,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:27:35.309,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:28:05.497,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:28:35.699,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:29:05.915,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:29:36.093,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:30:06.335,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:30:36.554,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:31:06.788,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:31:36.985,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:32:07.183,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:32:37.408,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:33:07.622,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:33:37.824,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:34:08.058,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:34:38.271,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:35:08.454,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:35:38.644,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:36:08.827,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:36:39.039,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:37:09.257,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:37:39.470,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:38:09.680,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:38:39.903,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:39:10.119,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:39:40.345,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:40:10.574,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:40:40.766,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:41:10.981,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:41:41.180,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:42:11.414,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:42:41.656,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:43:11.855,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:43:42.062,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:44:12.290,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:44:42.530,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:45:12.719,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:45:42.930,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:46:13.160,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:46:43.371,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:47:13.577,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:47:43.768,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:48:13.963,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:48:44.170,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:49:14.384,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:49:44.631,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:50:14.835,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:50:45.059,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:51:15.264,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:51:45.482,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:52:15.700,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:52:45.874,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:53:16.091,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:53:46.299,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:54:16.513,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:54:46.702,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:55:16.890,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:55:47.107,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:56:17.330,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:56:47.534,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-26T18:57:17.780,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
