Time,Ar_press,Ar_mass_flow,He_mass_flow,He_press,He_vol_flow,Ar_vol_flow,Ar_STP_press,He_STP_press
2021-08-27T08:48:10.524,1.205,0.5,0.5,1.205,0.425,0.424,1.01325008393781,1.01325008393781
2021-08-27T08:48:40.753,1.205,0.5,0.5,1.205,0.425,0.424,1.01325008393781,1.01325008393781
2021-08-27T08:49:11.010,1.205,0.5,0.5,1.205,0.425,0.424,1.01325008393781,1.01325008393781
2021-08-27T08:49:41.228,1.205,0.5,0.5,1.205,0.425,0.424,1.01325008393781,1.01325008393781
2021-08-27T08:50:11.478,1.205,0.5,0.5,1.205,0.425,0.424,1.01325008393781,1.01325008393781
2021-08-27T08:50:41.673,1.205,0.5,0.5,1.205,0.425,0.424,1.01325008393781,1.01325008393781
2021-08-27T08:51:11.907,1.205,0.5,0.5,1.205,0.425,0.424,1.01325008393781,1.01325008393781
2021-08-27T08:51:42.166,1.205,0.5,0.5,1.205,0.425,0.424,1.01325008393781,1.01325008393781
2021-08-27T08:52:12.362,1.205,0.5,0.5,1.205,0.425,0.424,1.01325008393781,1.01325008393781
2021-08-27T08:52:42.576,1.049,0.25,0.25,1.049,0.244,0.244,1.01325008393781,1.01325008393781
2021-08-27T08:53:12.763,1.021,0.25,0.25,1.021,0.25,0.25,1.01325008393781,1.01325008393781
2021-08-27T08:53:42.952,1.022,0.25,0.25,1.022,0.25,0.25,1.01325008393781,1.01325008393781
2021-08-27T08:54:13.166,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T08:54:43.371,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T08:55:13.577,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T08:55:43.779,1.02,0.25,0.25,1.02,0.251,0.25,1.01325008393781,1.01325008393781
2021-08-27T08:56:13.978,1.02,0.25,0.25,1.02,0.251,0.25,1.01325008393781,1.01325008393781
2021-08-27T08:56:44.165,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T08:57:14.361,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T08:57:44.553,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T08:58:14.752,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T08:58:44.978,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T08:59:15.214,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T08:59:45.438,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:00:15.672,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:00:45.909,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:01:16.126,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:01:46.351,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:02:16.557,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:02:46.768,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:03:17.022,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:03:47.265,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:04:17.495,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:04:47.742,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:05:17.965,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:05:48.198,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:06:18.394,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:06:48.623,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:07:18.834,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:07:49.047,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:08:19.280,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:08:49.512,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:09:19.703,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:09:49.923,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:10:20.171,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:10:50.367,1.02,0.25,0.25,1.02,0.251,0.251,1.01325008393781,1.01325008393781
2021-08-27T09:11:20.613,0.864,0,0,0.864,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:11:50.852,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:12:21.104,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:12:51.286,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:13:21.536,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:13:51.746,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:14:21.966,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:14:52.192,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:15:22.401,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:15:52.633,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:16:22.838,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:16:53.025,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:17:23.262,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:17:53.469,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:18:23.669,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:18:53.879,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:19:24.094,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:19:54.334,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:20:24.540,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:20:54.724,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:21:24.937,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:21:55.174,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:22:25.390,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:22:55.599,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:23:25.859,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:23:56.090,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:24:26.303,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:24:56.557,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:25:26.763,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:25:56.976,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:26:27.164,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T09:26:57.430,0.965,0,0.5,0.965,0.529,0,1.01325008393781,1.01325008393781
2021-08-27T09:27:27.681,0.964,0,0.5,0.965,0.53,0,1.01325008393781,1.01325008393781
2021-08-27T09:27:57.905,0.955,0,0.5,0.956,0.535,0,1.01325008393781,1.01325008393781
2021-08-27T09:28:28.141,0.953,0,0.5,0.954,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:28:58.361,0.953,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:29:28.592,0.953,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:29:58.777,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:30:28.998,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:30:59.199,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:31:29.410,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:31:59.639,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:32:29.901,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:33:00.095,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:33:30.326,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:34:00.541,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:34:30.761,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:35:00.951,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:35:31.172,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:36:01.380,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:36:31.594,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:37:01.798,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:37:32.017,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:38:02.248,0.952,0,0.5,0.953,0.536,0,1.01325008393781,1.01325008393781
2021-08-27T09:38:32.442,0.952,0,0.5,0.953,0.537,0,1.01325008393781,1.01325008393781
2021-08-27T09:39:02.625,0.952,0,0.5,0.953,0.537,0,1.01325008393781,1.01325008393781
2021-08-27T09:39:32.824,0.952,0,0.5,0.953,0.537,0,1.01325008393781,1.01325008393781
2021-08-27T09:40:03.037,0.952,0,0.5,0.953,0.537,0,1.01325008393781,1.01325008393781
2021-08-27T09:40:33.249,0.952,0,0.5,0.953,0.537,0,1.01325008393781,1.01325008393781
2021-08-27T09:41:03.486,0.952,0,0.5,0.953,0.537,0,1.01325008393781,1.01325008393781
2021-08-27T09:41:33.699,0.952,0,0.5,0.953,0.537,0,1.01325008393781,1.01325008393781
2021-08-27T09:42:03.915,0.952,0,0.5,0.953,0.537,0,1.01325008393781,1.01325008393781
2021-08-27T09:42:34.128,0.952,0,0.5,0.953,0.537,0,1.01325008393781,1.01325008393781
2021-08-27T09:43:04.342,1.048,0,1,1.049,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:43:34.543,1.049,0,1,1.051,0.974,0,1.01325008393781,1.01325008393781
2021-08-27T09:44:04.752,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:44:34.987,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:45:05.180,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:45:35.392,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:46:05.611,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:46:35.795,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:47:06.012,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:47:36.204,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:48:06.424,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:48:36.638,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:49:06.891,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:49:37.097,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:50:07.294,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:50:37.537,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:51:07.749,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:51:37.964,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:52:08.233,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:52:38.431,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:53:08.657,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:53:38.853,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:54:09.065,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:54:39.270,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:55:09.517,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:55:39.762,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:56:09.978,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:56:40.181,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:57:10.370,1.05,0,1,1.052,0.974,0,1.01325008393781,1.01325008393781
2021-08-27T09:57:40.588,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:58:10.815,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:58:41.029,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:59:11.240,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T09:59:41.444,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T10:00:11.654,1.049,0,1,1.05,0.976,0,1.01325008393781,1.01325008393781
2021-08-27T10:00:41.872,1.049,0,1,1.05,0.976,0,1.01325008393781,1.01325008393781
2021-08-27T10:01:12.098,1.049,0,1,1.05,0.976,0,1.01325008393781,1.01325008393781
2021-08-27T10:01:42.330,1.049,0,1,1.05,0.976,0,1.01325008393781,1.01325008393781
2021-08-27T10:02:12.511,1.049,0,1,1.05,0.975,0,1.01325008393781,1.01325008393781
2021-08-27T10:02:42.743,1.049,0,1,1.05,0.976,0,1.01325008393781,1.01325008393781
2021-08-27T10:03:12.953,1.049,0,1,1.05,0.976,0,1.01325008393781,1.01325008393781
2021-08-27T10:03:43.170,1.049,0,1,1.05,0.976,0,1.01325008393781,1.01325008393781
2021-08-27T10:04:13.384,1.049,0,1,1.05,0.976,0,1.01325008393781,1.01325008393781
2021-08-27T10:04:43.625,1.049,0,1,1.05,0.976,0,1.01325008393781,1.01325008393781
2021-08-27T10:05:13.842,1.049,0,1,1.05,0.976,0,1.01325008393781,1.01325008393781
2021-08-27T10:05:44.053,1.049,0,1,1.05,0.976,0,1.01325008393781,1.01325008393781
2021-08-27T10:06:14.236,1.049,0,1,1.05,0.976,0,1.01325008393781,1.01325008393781
2021-08-27T10:06:44.421,1.047,0,1,1.048,0.977,0,1.01325008393781,1.01325008393781
2021-08-27T10:07:14.633,1.009,0,1,1.011,1.014,0,1.01325008393781,1.01325008393781
2021-08-27T10:07:44.840,1.012,0,1,1.013,1.011,0,1.01325008393781,1.01325008393781
2021-08-27T10:08:15.044,1.016,0,1,1.017,1.007,0,1.01325008393781,1.01325008393781
2021-08-27T10:08:45.251,1.03,0,1,1.031,0.993,0,1.01325008393781,1.01325008393781
2021-08-27T10:09:15.462,1.034,0,1,1.036,0.989,0,1.01325008393781,1.01325008393781
2021-08-27T10:09:45.653,1.037,0,1,1.039,0.986,0,1.01325008393781,1.01325008393781
2021-08-27T10:10:15.849,0.867,0,0,0.868,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:10:46.093,0.855,0,0,0.855,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:11:16.291,0.855,0,0,0.855,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:11:46.508,0.855,0,0,0.855,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:12:16.726,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:12:46.965,0.854,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:13:17.177,0.853,0,0,0.854,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:13:47.415,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:14:17.638,0.853,0,0,0.853,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:14:47.844,0.852,0,0,0.852,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:15:18.071,0.852,0,0,0.852,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:15:48.266,0.851,0,0,0.852,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:16:18.466,0.851,0,0,0.851,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:16:48.674,0.851,0,0,0.851,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:17:18.883,0.85,0,0,0.85,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:17:49.091,0.85,0,0,0.85,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:18:19.313,0.85,0,0,0.85,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:18:49.503,0.849,0,0,0.849,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:19:19.697,0.849,0,0,0.849,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:19:49.889,0.848,0,0,0.849,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:20:20.113,0.848,0,0,0.848,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:20:50.328,0.848,0,0,0.848,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:21:20.537,0.847,0,0,0.848,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:21:50.724,0.847,0,0,0.847,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:22:20.911,0.847,0,0,0.847,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:22:51.107,0.847,0,0,0.847,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:23:21.297,0.846,0,0,0.847,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:23:51.522,0.846,0,0,0.846,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:24:21.730,0.846,0,0,0.846,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:24:51.933,0.845,0,0,0.846,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:25:22.116,0.845,0,0,0.845,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:25:52.305,0.845,0,0,0.845,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:26:22.552,0.845,0,0,0.845,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:26:52.733,0.844,0,0,0.845,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:27:22.938,0.844,0,0,0.844,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:27:53.146,0.844,0,0,0.844,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:28:23.371,0.844,0,0,0.844,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:28:53.556,0.843,0,0,0.843,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:29:23.745,0.843,0,0,0.843,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:29:53.981,0.843,0,0,0.843,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:30:24.197,0.843,0,0,0.843,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:30:54.386,0.842,0,0,0.843,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:31:24.588,0.842,0,0,0.842,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:31:54.817,0.842,0,0,0.842,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:32:25.046,0.842,0,0,0.842,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:32:55.289,0.842,0,0,0.842,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:33:25.541,0.841,0,0,0.842,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:33:55.808,0.841,0,0,0.841,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:34:26.008,0.841,0,0,0.841,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:34:56.259,0.841,0,0,0.841,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:35:26.463,0.841,0,0,0.841,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:35:56.640,0.84,0,0,0.841,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:36:26.849,0.84,0,0,0.84,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:36:57.036,0.84,0,0,0.84,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:37:27.245,0.84,0,0,0.84,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:37:57.454,0.84,0,0,0.84,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:38:27.645,0.84,0,0,0.84,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:38:57.856,0.839,0,0,0.84,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:39:28.062,0.839,0,0,0.839,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:39:58.250,0.839,0,0,0.839,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:40:28.481,0.839,0,0,0.839,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:40:58.722,0.839,0,0,0.839,0,0,1.01325008393781,1.01325008393781
2021-08-27T10:41:28.946,0.839,0,0,0.839,0,0,1.01325008393781,1.01325008393781
